plot.id,foc,cmp,tree.id,species,dbh,ba20,ref,brg.to.ref,backbrg,dist.to.ref,notes,tree.or.logger,former.id,
SS81,,X,,PSME,20-40,,,243,,1.9,,tree,,
SS81,,X,,PSME,20-40,,,84,,4.6,,tree,,
SS81,,X,,ABCO,40-60,,,359,,4.3,,tree,,
SS81,X,,1036,PSME,28.5,14,1035,295,,5.8,,tree,,
SS81,,X,,PSME,40-60,,,30,,3.2,,tree,,
SS81,,X,,PSME,40-60,,,295,x,5.8,,tree,,
SS81,,X,,ABCO,100-120,,,207,,8.6,,tree,,
SS81,,X,,PSME,40-60,,,349,,11.6,,tree,,
SS81,X,,1037,PSME,37.7,12,1036,34,,3,,tree,,
SS81,,X,,CADE,100-120,,,37,,1.8,,tree,,
SS81,,X,,PSME,20-40,,,34,x,3,,tree,,
SS81,,X,,PSME,20-40,,,152,,5.8,,tree,,
SS81,X,,1038,ABCO,54.4,15,1037,104,,2,,tree,,
SS81,,X,,CADE,100-120,,,25,,1.9,,tree,,
SS81,,X,,CADE,100-120,,,84,,1,,tree,,
SS81,,X,,PSME,20-40,,,172,,4.3,,tree,,
SS81,X,,1039,PSME,39,14,1038,347,,4.3,,tree,,
SS81,,X,,CADE,100-120,,,197,,1.9,,tree,,
SS81,,X,,PSME,80-100,,,0,,4.1,,tree,,
SS81,,X,,CADE,100-120,,,150,,5.4,,tree,,
SS81,X,,1040,ABCO,57.7,16,1039,8,,5.5,bole swell,tree,,
SS81,,X,,PSME,80-100,,,233,,1,,tree,,
SS81,,X,,PSME,20-40,,,63,,1.1,,tree,,
SS81,,X,,CADE,20-40,,,34,x,3.8,,tree,,
SS81,X,,1092,ABCO,53.5,10,1092,,,,,tree,,
SS81,,X,,ABCO,40-60,,,172,,1.7,,tree,,
SS81,,X,,ABCO,40-60,,,274,,5,,tree,,
SS81,,X,,QUKE,40-60,,,51,,6.6,,tree,,
SS81,X,,1093,ABCO,56.2,11,1092,172,,1.7,,tree,,
SS81,,X,,ABCO,40-60,,,172,x,1.7,,tree,,
SS81,,X,,ABCO,20-40,,,225,,1.2,,tree,,
SS81,,X,,CADE,80-100,,,125,,6,,tree,,
SS81,X,,1091,ABCO,71.3,11,1092,10,,7.9,"decay = ""4""",tree,,
SS81,,X,,SNAG,40-60,,,302,,4.2,,tree,,
SS81,,X,,QUKE,40-60,,,134,,5.7,,tree,,
SS81,,X,,QUKE,40-60,,,19,,6.8,,tree,,
SS81,X,,1090,ABCO,47.1,14,1092,212,,7,Dead top - very recent red needles,tree,,
SS81,,x,,ABCO,20-40,,,171,,1.5,,tree,,
SS81,,x,,ABCO,20-40,,,47,,2.3,,tree,,
SS81,,x,,CADE,20-40,,,326,,7,,tree,,
SS81,X,,1089,PSME,94.6,7,1091,285,,10.3,,tree,,
SS81,,x,,SNAG,40-60,,,113,,4.6,,tree,,
SS81,,x,,PSME,20-40,,,201,,8.7,,tree,,
SS81,,x,,CADE,100-120,,,310,,1,,tree,,
SS81B,X,,1042,PSME,48.5,12,1042,,,,,tree,,
SS81B,,X,,CADE,40-60,,,59,,4.4,,tree,,
SS81B,,X,,PSME,40-60,,,249,,2.9,,tree,,
SS81B,,X,,ABCO,20-40,,,193,,5.4,,tree,,
SS81B,X,,1043,PSME,50,14,1042,249,,2.9,,tree,,
SS81B,,X,,PSME,40-60,,,249,x,2.9,,tree,,
SS81B,,X,,ABCO,20-40,,,185,,4.1,,tree,,
SS81B,,X,,SNAG,40-60,,,247,,6.9,"decay = ""4""",tree,,
SS81B,X,,1088,PSME,117.5,10,1042,234,,6,,tree,,
SS81B,,X,,PSME SNAG,100-120,,,209,,1,"decay = ""3""",tree,,
SS81B,,X,,CADE,20-40,,,278,,6.7,,tree,,
SS81B,,X,,PSME SNAG,40-60,,,41,,3.7,"decay = ""3""",tree,,
SS81B,X,,1044,ABCO,103.5,15,1088,133,,11.3,,tree,,
SS81B,,X,,PSME,20-40,,,337,,0.5,,tree,,
SS81B,,X,,PSME,20-40,,,210,,6.6,,tree,,
SS81B,,X,,PSME SNAG,40-60,,,133,,5.8,,tree,,
SS81B,X,,1045,PSME,110.4,10,1044,90,,8,,tree,,
SS81B,,X,,SNAG,60-80,,,59,,2.2,"decay = ""3""",tree,,
SS81B,,X,,SNAG,60-80,,,220,,5.1,"decay = ""3""",tree,,
SS81B,,X,,PSME,40-60,,,157,,5,,tree,,
SS81B,X,,1087,PSME,56.5,9,1045,169,,4,,tree,,
SS81B,,X,,SNAG,60-80,,,295,,4.1,"decay = ""3""",tree,,
SS81B,,X,,PSME,80-100,,,85,,6,,tree,,
SS81B,,X,,PSME,60-80,,,160,,7.8,,tree,,
SS81B,X,,1046,PSME,86.5,,1087,160,,6.6,,tree,,
SS81B,,X,,PSME,40-60,,,160,x,6.6,,tree,,
SS81B,,X,,SNAG,20-40,,,229,,5.4,"decay = ""3""",tree,,
SS81B,,X,,PSME,80-100,,,125,,4.5,,tree,,
SS81B,X,,1086,ABCO,88.6,,1046,250,,26.3,missing competitors? Not on datasheet,tree,,
SS82,X,,1085,PIPO,68.9,11,1085,,,,,tree,,
SS82,,X,,PIPO,20-40,,,290,,4.9,,tree,,
SS82,,X,,ABCO,20-40,,,163,,2.2,,tree,,
SS82,,X,,PSME,20-40,,,24,,6,,tree,,
SS82,X,,1084,PSME,42.2,15,1084,,,,,tree,,
SS82,,X,,CADE,40-60,,,233,,4.8,,tree,,
SS82,,X,,CADE,20-40,,,329,,3.5,,tree,,
SS82,,X,,PIPO,40-60,,,81,,12.8,,tree,,
SS82,X,,1047,PIPO,81.3,8,1084,90,,13.1,,tree,,
SS82,,X,,ABCO,20-40,,,148,,2,,tree,,
SS82,,X,,CADE,40-60,,,356,,4,,tree,,
SS82,,X,,PIPO,20-40,,,199,,1.7,,tree,,
SS82,X,,1083,PSME,99.5,11,1084,145,,15.5,,tree,,
SS82,,X,,ABCO,20-40,,,267,,1,,tree,,
SS82,,X,,CADE,40-60,,,177,,4,,tree,,
SS82,,X,,QUKE,40-60,,,124,,0.7,,tree,,
SS82,X,,1081,PSME,63.3,20,1081,,,,,tree,,
SS82,,X,,ABCO,40-60,,,217,,5.1,,tree,,
SS82,,X,,PIPO,40-60,,,85,,4,,tree,,
SS82,,X,,ABCO,40-60,,,328,,2.9,,tree,,
SS82,X,,1082,PSME,83.3,11,1081,280,,13,,tree,,
SS82,,X,,ABCO,40-60,,,130,,2.4,,tree,,
SS82,,X,,ABCO,60-80,,,255,,6.7,,tree,,
SS82,,X,,ABCO,40-60,,,4,,6.2,,tree,,
SS82,X,,1048,PIPO,56.2,11,1048,,,,,tree,,
SS82,,X,,ABCO,40-60,,,163,,0.2,,tree,,
SS82,,X,,CADE,20-40,,,335,,7,decay = 2,tree,,
SS82,,X,,SNAG,60-80,,,264,,10.8,decay = 2,tree,,
SS82,X,,1049,PIPO,36.5,9,1048,354,,4,,tree,,
SS82,,X,,CADE,20-40,,,233,,2.3,,tree,,
SS82,,X,,PIPO,40-60,,,354,x,4,,tree,,
SS82,,X,,CADE,20-40,,,354,,13,,tree,,
SS82,,X,,PSME,40-60,,,40,,10.2,,tree,,
SS82,X,,1051,ABCO,39.4,10,1049,30,,12,core mislabeled as PSME,tree,,
SS82,,X,,ABCO,20-40,,,343,,2,,tree,,
SS82,,X,,PSME,40-60,,,69,,6.3,,tree,,
SS82,,X,,PSME,40-60,,,176,,2,,tree,,
SS82,X,,1050,PSME,52,13,1049,37,,10.1,,tree,,
SS82,,X,,PIPO,20-40,,,255,,2.2,,tree,,
SS82,,X,,PIPO,20-40,,,116,,8.6,,tree,,
SS82,,X,,ABCO,20-40,,,1,,2,,tree,,
SS82,X,,1054,PSME,58.5,13,1050,41,,6.1,,tree,,
SS82,,X,,ABCO,20-40,,,17,,11.1,,tree,,
SS82,,X,,PSME,20-40,,,133,,5.9,,tree,,
SS82,,X,,ABCO,20-40,,,263,,4.5,,tree,,
SS82,X,,1053,PIPO,36,5,1048,73,,12.9,,tree,,
SS82,,X,,ABCO,20-40,,,35,,2.6,,tree,,
SS82,,X,,CADE,60-80,,,156,,3.9,,tree,,
SS82,,X,,PIPO,20-40,,,296,,9.9,"decay = ""1""",tree,,
SS82,X,,1052,PIPO,32,11,1048,25,,17.9,,tree,,
SS82,,X,,PSME,20-40,,,33,,5,,tree,,
SS82,,X,,QUKE,20-40,,,168,,4.7,,tree,,
SS82,,X,,PSME,40-60,,,305,,8.4,,tree,,
SS82,X,,1055,PSME,38.7,9,1052,206,,3.5,,tree,,
SS82,,X,,PIPO,20-40,,,206,x,3.5,,tree,,
SS82,,X,,QUKE,20-40,,,88,,2,,tree,,
SS82,,X,,PSME,40-60,,,309,,6,,tree,,
TR01,X,,1300,PSME,70.1,,1300,,,,Needs competitors,tree,,
TR01,X,,1299,PSME,,,1299,,,,Needs competitors,tree,,
TR01,X,,1298,PSME,,,1299,,,,Needs competitors,tree,,
TR01,X,,1297,PSME,,,1299,,,,Needs competitors,tree,,
TR01,X,,1296,PSME,,,1299,,,,Needs competitors,tree,,
RS91,X,,2100,PSME,171.9,6,RS91ROCK,85,,2.2,,tree,,
RS91,,X,,ABCO,20-40,,,325,,3,,tree,,
RS91,,X,,ABCO,40 -60,,,238,,7.1,,tree,,
RS91,,X,,CADE,20- 40,,,152,,12.5,,tree,,
RS91,,X,,ABCO,60- 80,,,261,X,17.4,,tree,,
RS91,X,,2101,ABCO,84.7,7,2100,77,,20,,tree,,
RS91,,X,,PILA,80-100,,,278,X,0.5,,tree,,
RS91,,X,,PSME,40-60,,,9,X,11.5,,tree,,
RS91,,X,,PSME,160-180,,,77,X,20,,tree,,
RS91,,X,,ABCO,40-60,,,210,X,1.9,,tree,,
RS91,X,,2102,PSME,109.2,6,2100,41,,25.9,,tree,,
RS91,,X,,PILA,60-80,,,226,X,3.4,,tree,,
RS91,,X,,CADE,100-120,,,81,X,13.9,,tree,,
RS91,,X,,ABCO,80-100,,,350,X,15.6,,tree,,
RS91,X,,2103,ABCO,53.4,10,2102,327,,8.8,,tree,,
RS91,,X,,PSME,100-120,,,327,X,8.8,,tree,,
RS91,,X,,ABCO,80-100,,,104,X,3.7,,tree,,
RS91,,X,,ABCO,20-40,,,43,X,4.6,,tree,,
RS91,,X,,CADE,20-40,,,221,X,4,,tree,,
RS91,X,,2105,ABCO,95.1,6,2103,9,,27.6,,tree,,
RS91,,X,,ABCO,20-40,,,305,X,11.5,,tree,,
RS91,,X,,ABCO,20-40,,,43,X,14.6,,tree,,
RS91,,X,,ABCO,40-60,,,107,X,14.5,,tree,,
RS91,,X,,ABCO,60-80,,,218,X,12.7,,tree,,
RS91,X,,2104,PSME,93.8,12,2100,342,,59.1,,tree,,
RS91,,X,,ABCO,40-60,,,243,X,3.5,,tree,,
RS91,,X,,ABCO,40-60,,,320,X,7,,tree,,
RS91,,X,,PSME,120-140,,,82,X,14.4,,tree,,
RS91,,X,,ABCO,60-80,,,154,X,7.8,,tree,,
RS91,X,,2106,PSME,135.1,8,2104,82,X,14.4,,tree,,
RS91,,X,,PSME,80-100,,,82,,14.4,,tree,,
RS91,,X,,ABCO,60-80,,,11,X,16.1,,tree,,
RS91,,X,,CADE,80-100,,,80,X,11,,tree,,
RS91,,X,,ABCO,40-60,,,212,X,5,,tree,,
RS91,X,,2107,ABCO,65.4,11,2106,51,,12.8,,tree,,
RS91,,X,,PSME,20-40,,,262,X,3.7,,tree,,
RS91,,X,,PSME,60-80,,,333,X,7.5,,tree,,
RS91,,X,,ABCO,60-80,,,110,X,7.9,,tree,,
RS91,,X,,PSME,120-140,,,51,X,12.8,,tree,,
RS91,X,,2108,PSME,136.2,8,2107,351,,38.5,,tree,,
RS91,,X,,ABCO,80-100,,,320,X,5.6,,tree,,
RS91,,X,,ABCO,60-80,,,220,X,11.9,,tree,,
RS91,,X,,PSME,20-40,,,141,X,8.2,,tree,,
RS91,X,,2109,ABCO,79.6,6,2108,320,X,5.6,,tree,,
RS91,,X,,PSME,120-140,,,320,,5.6,,tree,,
RS91,,X,,CADE,40-60,,,225,X,11.8,,tree,,
RS91,,X,,QUKE,60-80,,,329,X,5,,tree,,
RS91,,X,,ABCO,20-40,,,48,X,7.7,,tree,,
RS91,X,,2110,PSME,144,10,2109,117,,30.2,,tree,,
RS91,,X,,ABCO,20-40,,,141,X,3.3,,tree,,
RS91,,X,,ABCO,40-60,,,265,X,5.3,,tree,,
RS91,,X,,ABCO,80-100,,,62,X,12.9,,tree,,
RS91,X,,2111,ABCO,72.5,7,2110,147,,11.5,,tree,,
RS91,,X,,ABCO,20-40,,,154,X,2,,tree,,
RS91,,X,,ABCO,60-80,,,5,X,3.5,,tree,,
RS91,,X,,ABCO,20-40,,,333,X,0.1,,tree,,
RS91,,X,,ABCO,20-40,,,231,X,13,,tree,,
RS91,X,,2112,PSME,82.8,7,2110,61,,7.3,,tree,,
RS91,,X,,ABCO,80-100,,,208,X,3.8,,tree,,
RS91,,X,,ABCO,40-60,,,210,,2.4,,tree,,
RS91,,X,,PSME,140-160,,,61,X,7.3,,tree,,
RS91,,X,,ABCO,40-60,,,259,X,9.2,,tree,,
RS91,X,,2113,PSME,97.4,9,2104,30,,7.4,,tree,,
RS91,,X,,PSME,80-100,,,30,X,7.2,,tree,,
RS91,,X,,ABCO,80-100,,,181,X,2.4,,tree,,
RS91,,X,,PILA,80-100,,,319,X,3.4,,tree,,
RS91,,X,,ABCO,60-80,,,130,X,5,,tree,,
RS91,X,,2114,ABCO,63.8,10,2113,218,,6.9,,tree,,
RS91,,X,,ABCO,40-60,,,218,X,0.9,,tree,,
RS91,,X,,ABCO,60-80,,,321,X,5.7,,tree,,
RS91,,X,,PILA,20-40,,,346,X,5.1,,tree,,
RS91,,X,,PSME,80-100,,,138,X,6.9,,tree,,
RS91,X,,2115,ABCO,61.8,11,2114,321,X,5.7,questionable reference point,tree,,
RS91,,X,,PSME,20-40,,,79,X,2.3,,tree,,
RS91,,X,,PSME,40-60,,,206,X,2,,tree,,
RS91,,X,,ABCO,40-60,,,276,X,10.7,,tree,,
RS91,,X,,PILA,60-80,,,19,X,8.9,,tree,,
RS81,X,,2160,PSME,32.6,5,2162,88,,6,tree dying,tree,,
RS81,,X,,QUCH,20-40,,,0,X,0.8,,tree,,
RS81,,X,,CADE,40-60,,,107,X,6.7,,tree,,
RS81,,X,,CADE,20-40,,,283,X,5,,tree,,
RS81,,X,,QUKE,40-60,,,165,X,9.2,,tree,,
RS81,X,,2161,PIPO,56.9,1,2160,355,,18.2,,tree,,
RS81,,X,,QUKE,40-60,,,18,X,8.8,,tree,,
RS81,,X,,PIPO,40-60,,,115,X,16.4,,tree,,
RS81,,X,,PIPO,20-40,,,262,X,9.6,,tree,,
RS81,X,,2162,PSME,34,4,2162,,,,,tree,,
RS81,,X,,CADE,40-60,,,124,X,0.5,,tree,,
RS81,,X,,CADE,40-60,,,176,X,1.4,,tree,,
RS81,,X,,QUCH,20-40,,,278,X,5.7,,tree,,
RS81,,X,,QUKE,20-40,,,37,X,7.8,,tree,,
RS81,X,,2163,PIPO,22.5,7,2162,230,,10.9,,tree,,
RS81,,X,,CADE,20-40,,,184,X,0.5,,tree,,
RS81,,X,,QUKE,20-40,,,30,X,2.9,,tree,,
RS81,,X,,QUCH,20-40,,,213,X,0.5,,tree,,
RS81,,X,,QUKE,20-40,,,257,X,5.6,,tree,,
RS81,X,,2164,PSME,56.8,2,2164,,,,,tree,,
RS81,,X,,QUCH,20-40,,,76,X,6.9,,tree,,
RS81,,X,,BED ROCK,,,,326,X,0.5,,tree,,
RS81,,X,,QUCH,20-40,,,201,X,8.7,,tree,,
RS81,X,,2165,PIPO,34.6,,2165,,,,"in bedrock, no competitors",tree,,
RS81,X,,2166,PSME,47.7,,2165,137,,9.1,"in bedrock, no competitors",tree,,
RS81,X,,2167,PIPO,28.1,,2160,130,,23.8,"in bedrock, no competitors",tree,,
RS54,X,,2150,PSME,56.5,8,RS54R1,3,,6.2,,tree,,
RS54,,X,,QUKE,60-80,,,258,X,2.2,,tree,,
RS54,,X,,CADE,60-80,,,116,X,4.7,,tree,,
RS54,,X,,PSME,20-40,,,352,X,3.2,,tree,,
RS54,X,,2152,PSME,71.8,5,2151,145,,11.7,,tree,,
RS54,,X,,PSME,80-100,,,150,X,0.8,,tree,,
RS54,,X,,CADE,60-80,,,288,X,11.7,,tree,,
RS54,,X,,QUKE,40-60,,,10,X,7.5,,tree,,
RS54,X,,2151,PIPO,68.7,8,RS54R1,63,X,4.7,,tree,,
RS54,,X,,CADE,40-60,,,175,X,1.8,,tree,,
RS54,,X,,PILA,40-60,,,297,X,3.8,,tree,,
RS54,,X,,PSME,20-40,,,51,X,10.7,,tree,,
RS54,X,,2153,PIPO,59,3,2151,197,,21.9,,tree,,
RS54,,X,,CADE,40-60,,,263,X,10.7,,tree,,
RS54,,X,,PIPO,60-80,,,3,X,5.2,,tree,,
RS54,,X,,PIPO,60-80,,,106,X,8.3,,tree,,
RS54,X,,2154,PSME,111.5,6,2152,68,,17.2,pitching,tree,,
RS54,,X,,PIPO,100-120,,,220,X,7.6,,tree,,
RS54,,X,,QUKE,40-60,,,143,X,8.7,,tree,,
RS54,,X,,CADE,60-80,,,64,X,5.3,,tree,,
RS54,,X,,PSME,100-120,,,312,X,7.8,,tree,,
RS54,X,,2155,PIPO,92.5,8,2154,199,X,7.7,,tree,,
RS54,,X,,CADE,60-80,,,142,X,4.7,,tree,,
RS54,,X,,PSME,100-120,,,260,X,7.9,,tree,,
RS54,,X,,CADE,60-80,,,292,X,5.5,,tree,,
RS54,,X,,CADE,80-100,,,72,X,5.8,,tree,,
RS54,,X,,PSME,20-40,,,15,X,2,,tree,,
RS54,X,,2156,PSME,35.1,6,2152,164,,11.3,,tree,,
RS54,,X,,CADE,80-100,,,99,X,5.6,,tree,,
RS54,,X,,CADE,80-100,,,192,X,1.9,,tree,,
RS54,,X,,PSME,20-40,,,335,X,3.5,,tree,,
RS54,X,,2157,PIPO,56.2,7,2156,170,,10.9,,tree,,
RS54,,X,,PSME,20-40,,,22,X,1.9,,tree,,
RS54,,X,,QUKE,20-40,,,310,X,5,,tree,,
RS54,,X,,QUKE,40-60,,,146,X,4.8,,tree,,
RS54,X,,2158,PSME,109.7,5,2157,220,,15.9,,tree,,
RS54,,X,,CADE,60-80,,,268,X,2.1,,tree,,
RS54,,X,,QUKE,60-80,,,195,X,3.1,,tree,,
RS54,,X,,CADE,20-40,,,65,X,3.8,,tree,,
RS54,,X,,PSME,20-40,,,327,X,6.8,,tree,,
RS54,X,,2159,PIPO,83.2,7,2158,318,,14.1,,tree,,
RS54,,X,,QUCH,20-40,,,163,X,3.1,,tree,,
RS54,,X,,PSME,20-40,,,55,X,5.9,,tree,,
RS54,,X,,QUKE,40-60,,,310,X,13.2,,tree,,
RS54,,X,,QUKE,40-60,,,341,X,8.3,,tree,,
S1A,X,,2080,ABCO,60.1,9,PM8,178,,12,,tree,,
S1A,,X,,PILA,40-60,,,131,X,2.8,,tree,,
S1A,,X,,PILA,40-60,,,200,X,5,,tree,,
S1A,,X,,ABCO,40-60,,,330,X,4.7,died in fire,tree,,
S1A,,X,,PILA,20-40,,,31,X,3.8,,tree,,
S1A,,X,,PSME,40-60,,,262,X,5.9,,tree,,
S1A,X,,PM8,PSME,58,,PM8,,,,pm8 AKA,tree,PM8,
S1A,,X,,PIPO,40-60,,,249,X,2.5,,tree,,
S1A,,X,,PSME,40-60,,,330,X,0.8,,tree,,
S1A,,X,,PSME,40-60,,,65,X,1.2,,tree,,
S1A,,X,,PSME,40-60,,,110,X,4.9,,tree,,
S1A,X,,PM10,PSME,47.2,,PM10,,,,AKA pm10,tree,PM10,
S1A,,X,,PSME,20-40,,,308,X,4.4,,tree,,
S1A,,X,,PSME,20-40,,,75,X,4.6,,tree,,
S1A,,X,,PILA,60-80,,,141,X,5.8,,tree,,
S1A,X,,PM11,PSME,54.9,,PM11,,,,AKA pm11,tree,PM11,
S1A,,X,,PILA,60-80,,,237,X,1.7,,tree,,
S1A,,X,,CADE,20-40,,,41,X,2.5,,tree,,
S1A,,X,,PILA,40-60,,,125,X,5.6,,tree,,
S1A,,X,,PSME,40-60,,,350,X,4.7,,tree,,
S1A,X,,2081,ABCO,42.8,7,2080,186,,8.3,,tree,,
S1A,,X,,ABCO,40-60,,,227,,4.1,died in fire,tree,,
S1A,,X,,PILA,20-40,,,180,,0.5,,tree,,
S1A,,X,,CADE,20-40,,,120,X,5.6,,tree,,
S1A,,X,,PILA,20-40,,,172,X,4.7,,tree,,
S1A,,X,,ABCO,40-60,,,291,X,4.5,,tree,,
S1A,X,,2082,ABCO,49.5,5,PM8,38,,17.6,,tree,,
S1A,,X,,PSME,60-80,,,329,X,6.6,,tree,,
S1A,,X,,PSME,60-80,,,144,X,6.6,,tree,,
S1A,,X,,PSME,120-140,,,270,X,10.8,died in fire ,tree,,
S1A,X,,2083,ABCO,48.1,6,PM11,101,,25.9,,tree,,
S1A,,X,,ABCO,20-40,,,250,X,2.4,,tree,,
S1A,,X,,PSME,40-60,,,88,X,5.7,,tree,,
S1A,,X,,ABCO,40-60,,,15,X,2.8,,tree,,
S1A,X,,2084,ABCO,46.7,7,2083,15,X,2.8,,tree,,
S1A,,X,,ABCO,40-60,,,15,,2.8,,tree,,
S1A,,X,,CADE,20-40,,,337,X,4.5,,tree,,
S1A,,X,,PSME,40-60,,,85,X,7.2,,tree,,
S1A,,X,,PSME,40-60,,,115,X,5.4,,tree,,
S1A,X,,2085,ABCO,122.5,7,BIGFIR,,,,,tree,,
S1A,,X,,PILA,20-40,,,72,X,4.7,,tree,,
S1A,,X,,PILA,40-60,,,240,X,7.2,dead from fire,tree,,
S1A,,X,,PILA,40-60,,,329,X,4.9,,tree,,
S1A,,X,,ABCO,20-40,,,205,X,7.5,,tree,,
S1A,X,,2086,ABCO,43.1,12,BIGFIR,30,,29.8,two cores taken,tree,,
S1A,,X,,ABCO,20-40,,,260,X,0.9,,tree,,
S1A,,X,,PILA,20-40,,,11,X,6.7,dead from fire,tree,,
S1A,,X,,PILA,60-80,,,112,X,7.6,,tree,,
S1A,,X,,PILA,40-60,,,333,X,5.9,,tree,,
S1A,X,,2087,ABCO,34.1,14,2086,260,X,0.9,,tree,,
S1A,,X,,ABCO,40-60,,,260,,0.9,,tree,,
S1A,,X,,CADE,20-40,,,152,X,0.3,dead from fire,tree,,
S1A,,X,,PILA,40-60,,,275,X,5,,tree,,
S1A,,X,,PILA,40-60,,,350,X,5.5,,tree,,
S1A,X,,PM4,PSME,53.6,,PM4,,,,new post fire pbh,tree,PM4,
S1A,,X,,PSME,40-60,,,19,X,3.6,,tree,,
S1A,,X,,PSME,20-40,,,127,X,8.4,died in fire ,tree,,
S1A,,X,,PSME,40-60,,,194,X,7.1,,tree,,
S1A,,X,,CADE,20-40,,,230,X,5,,tree,,
S1A,X,,PM5,PSME,59.1,,PM5,,,,,tree,PM5,
S1A,,X,,PSME,40-60,,,43,,3,,tree,,
S1A,,X,,PSME,40-60,,,198,,3.3,,tree,,
S1A,,X,,QUKE,20-40,,,260,,10.9,died in fire,tree,,
S1A,,X,,PSME,40-60,,,357,,5.5,,tree,,
S1A,X,,PM2,PSME,47.5,,PM2,,,,,tree,PM2,
S1A,,X,,PSME,40-60,,,214,,3.5,,tree,,
S1A,,X,,PSME,40-60,,,336,,2.5,,tree,,
S1A,,X,,ABCO,20-40,,,62,,11.4,,tree,,
S1A,,X,,PSME,20-40,,,148,,10.3,,tree,,
S1A,X,,PM1,PSME,47.6,,PM1,,,,,tree,PM1,
S1A,,X,,PSME,40-60,,,336,,2.5,,tree,,
S1A,,X,,ABCO,20-40,,,320,,2.3,,tree,,
S1A,,X,,PSME,40-60,,,182,,5.2,,tree,,
S1A,,X,,PSME,20-40,,,60,,7.4,,tree,,
S1A,X,,PM3,PSME,28.5,,PM3,,,,,tree,PM3,
S1A,,X,,PSME,40-60,,,60,,7.4,,tree,,
S1A,,X,,PSME,60-80,,,56,,7.3,died in fire,tree,,
S1A,,X,,ABCO,20-40,,,102,,5.4,,tree,,
S1A,X,,2088,PILA,82.2,7,BIGFIR,357,,,,tree,,
S1A,,X,,ABCO,20-40,,,336,,7.3,,tree,,
S1A,,X,,CADE,20-40,,,114,,4,,tree,,
S1A,,X,,ABCO,40-60,,,206,,6.1,,tree,,
S1A,,X,,ABCO,40-60,,,294,,7.8,,tree,,
S1A,X,,2089,PILA,89.6,6,BIGFIR,283,,29.9,,tree,,
S1A,,X,,PILA,20-40,,,203,,4.2,,tree,,
S1A,,X,,SNAB,20-40,,,302,,2,SNAG decay = 2,tree,,
S1A,,X,,PILA,40-60,,,42,,11.4,,tree,,
S1A,,X,,PSME,120-140,,,130,,6,died in fire ,tree,,
S1A,X,,2090,PILA,60.2,7,2089,247,,26.4,,tree,,
S1A,,X,,PSME,40-60,,,324,X,6.2,,tree,,
S1A,,X,,PSME,40-60,,,63,X,2.2,,tree,,
S1A,,X,,QUKE,20-40,,,211,X,5.3,,tree,,
S1A,X,,2091,PILA,63.9,10,2090,180,,13.1,,tree,,
S1A,,X,,PSME,20-40,,,263,X,4.1,,tree,,
S1A,,X,,CADE,20-40,,,40,X,4.7,,tree,,
S1A,,X,,ABCO,40-60,,,166,X,6.7,,tree,,
S1A,X,,2092,PILA,39,9,2091,114,,7.9,,tree,,
S1A,,X,,ABCO,60-80,,,318,X,3.4,,tree,,
S1A,,X,,PSME,20-40,,,59,X,3.3,,tree,,
S1A,,X,,PSME,20-40,,,152,X,5.6,,tree,,
S1A,,X,,PILA,40-60,,,229,X,5,,tree,,
RS77,X,,2048,PSME,37.5,7,RS77ROCK,155,,13.1,,tree,,
RS77,,X,,QUKE,20-40,,,186,X,1.7,,tree,,
RS77,,X,,QUKE,20-40,,,279,X,4.2,,tree,,
RS77,,X,,CADE,40-60,,,49,X,2.3,,tree,,
RS77,X,,2049,PSME,68.9,6,RS77ROCK,22,,17.2,,tree,,
RS77,,X,,CADE,80-100,,,117,X,4.4,,tree,,
RS77,,X,,CADE,40-60,,,257,X,15.5,,tree,,
RS77,,X,,PSME,20-40,,,0,X,7.4,SNAG decay = 2,tree,,
RS77,X,,2050,PSME,44.1,9,2049,241,,11.5,,tree,,
RS77,,X,,CADE,80-100,,,345,,1.1,,tree,,
RS77,,X,,PSME,60-80,,,330,X,6.4,,tree,,
RS77,,X,,PSME,60-80,,,291,X,7.3,,tree,,
RS77,,X,,PSME,40-60,,,55,X,10.7,,tree,,
RS77,X,,2051,PSME,33.9,12,2050,214,,18.8,,tree,,
RS77,,X,,PSME,60-80,,,244,X,7,died in fire 1 y.a.,tree,,
RS77,,X,,QUKE,40-60,,,337,X,9.5,,tree,,
RS77,,X,,ABCO,20-40,,,76,X,8.4,,tree,,
RS77,,X,,PSME,40-60,,,118,X,6.6,,tree,,
RS77,,X,,PSME,20-40,,,202,X,9,,tree,,
RS77,X,,2052,PSME,67.5,8,2051,324,,13.3,dying tree ~ fire,tree,,
RS77,,X,,PSME,40-60,,,350,X,8.5,,tree,,
RS77,,X,,PSME,60-80,,,60,X,5.9,,tree,,
RS77,,X,,PSME,20-40,,,184,X,9.3,,tree,,
RS77,,X,,CADE,80-100,,,266,X,7.2,dying ,tree,,
RS77,X,,2053,PSME,65.6,8,2052,60,X,5.9,,tree,,
RS77,,X,,PSME,60-80,,,60,,5.9,,tree,,
RS77,,X,,PSME,40-60,,,310,X,8.2,,tree,,
RS77,,X,,QUKE,40-60,,,8,X,6.6,"SNAG, died in fire",tree,,
RS77,,X,,CADE,40-60,,,104,X,3.2,,tree,,
RS77,X,,2054,PSME,51.6,9,2053,132,,8.3,,tree,,
RS77,,X,,PSME,60-80,,,132,X,8.3,,tree,,
